goodreads_id,goodreads_url,avg_rating,rating_count,review_count,scrape_status,dist_5_star_raw,count_5_star,pct_5_star,dist_4_star_raw,count_4_star,pct_4_star,dist_3_star_raw,count_3_star,pct_3_star,dist_2_star_raw,count_2_star,pct_2_star,dist_1_star_raw,count_1_star,pct_1_star,book_title,author,polarization,rating_skew,http_status,is_study_guide,log_rating_count,data_quality,pen_genre,total_ban_instances,states_banned_in
198345279,https://www.goodreads.com/book/show/198345279,3.33,3.0,,ok,0 (0%),0.0,0.0,1 (33%),1.0,33.0,2 (66%),2.0,66.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,A Separate Peace,"Knowles, John",0.0,0.0,,False,0.47712125471966244,Very Low Ratings,"Young adult fiction, coming-of-age novel",7,1
229035674,https://www.goodreads.com/book/show/229035674,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Strays,"Koertge, Ronald",0.0,0.0,,False,0.0,Very Low Ratings,"Young Adult, Realistic Fiction, Fostering, Fiction, Teen, Contemporary, Young Adult Contemporary",1,1
9723,https://www.goodreads.com/book/show/9723,3.7,8367.0,745.0,ok,"1,963 (23%)",1963.0,23.0,"3,126 (37%)",3126.0,37.0,"2,323 (27%)",2323.0,27.0,701 (8%),701.0,8.0,254 (3%),254.0,3.0,Obasan,"Kogawa, Joy",0.26,0.2,,False,3.922569768985712,Good,"Fiction, Large type books, Japanese Canadians Evacuation and relocation, 1942-1945 Fiction, Canadian literature",1,1
27230789,https://www.goodreads.com/book/show/27230789,3.92,8026.0,1094.0,ok,"2,455 (30%)",2455.0,30.0,"3,151 (39%)",3151.0,39.0,"1,869 (23%)",1869.0,23.0,462 (5%),462.0,5.0,89 (1%),89.0,1.0,Honestly Ben,"Konigsberg, Bill",0.31,0.29,,False,3.90449915539782,Good,"Young Adult, LGBT, Romance, Contemporary, Queer, Audiobook, Fiction",2,2
16100972,https://www.goodreads.com/book/show/16100972,3.85,34240.0,3375.0,ok,"10,650 (31%)",10650.0,31.0,"12,497 (36%)",12497.0,36.0,"7,667 (22%)",7667.0,22.0,"2,233 (6%)",2233.0,6.0,"1,193 (3%)",1193.0,3.0,Openly Straight,"Konigsberg, Bill",0.34,0.28,,False,4.534533756005116,Good,"Young Adult, LGBT, Contemporary, Romance, Queer, Fiction, Audiobook",3,3
129944207,https://www.goodreads.com/book/show/129944207,3.79,6825.0,608.0,ok,"1,803 (26%)",1803.0,26.0,"2,587 (37%)",2587.0,37.0,"1,810 (26%)",1810.0,26.0,439 (6%),439.0,6.0,186 (2%),186.0,2.0,Silent to the Bone,"Konigsburg, E.L.",0.28,0.24,,False,3.8341026557127935,Good,Juvenile Fiction,2,1
44294496,https://www.goodreads.com/book/show/44294496,3.5,20.0,9.0,ok,4 (20%),4.0,20.0,6 (30%),6.0,30.0,7 (35%),7.0,35.0,2 (10%),2.0,10.0,1 (5%),1.0,5.0,Ancient World Commanders: From the Trojan War to the Fall of Rome,"Konstam, Angus",0.25,0.15,,False,1.3010299956639813,Low Ratings,Armed Forces,1,1
135842230,https://www.goodreads.com/book/show/135842230,4.33,3.0,0.0,ok,2 (66%),2.0,66.0,0 (0%),0.0,0.0,1 (33%),1.0,33.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,City of Night,"Koontz, Dean R.",0.66,0.66,,False,0.47712125471966244,Very Low Ratings,Fiction,1,1
15760,https://www.goodreads.com/book/show/15760,3.94,20455.0,686.0,ok,"6,772 (33%)",6772.0,33.0,"7,309 (35%)",7309.0,35.0,"5,055 (24%)",5055.0,24.0,"1,011 (4%)",1011.0,4.0,308 (1%),308.0,1.0,Dark Rivers of the Heart,"Koontz, Dean R.",0.34,0.32,,False,4.310799483834392,Good,"Fiction, Conspiracies",1,1
134464998,https://www.goodreads.com/book/show/134464998,3.91,48745.0,1610.0,ok,"15,664 (32%)",15664.0,32.0,"17,523 (35%)",17523.0,35.0,"11,899 (24%)",11899.0,24.0,"2,666 (5%)",2666.0,5.0,993 (2%),993.0,2.0,False Memory,"Koontz, Dean R.",0.34,0.3,,False,4.687930074726357,Good,"Horror, Fiction, Thriller, Mystery, Suspense, Mystery Thriller, Science Fiction",1,1
166040149,https://www.goodreads.com/book/show/166040149,3.74,25729.0,2762.0,ok,"7,352 (28%)",7352.0,28.0,"8,503 (33%)",8503.0,33.0,"6,681 (25%)",6681.0,25.0,"2,303 (8%)",2303.0,8.0,890 (3%),890.0,3.0,Innocence,"Koontz, Dean R.",0.31,0.25,,False,4.410422906967378,Good,"Fiction, Monsters",1,1
126074762,https://www.goodreads.com/book/show/126074762,4.5,2.0,0.0,ok,1 (50%),1.0,50.0,1 (50%),1.0,50.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Intensity,"Koontz, Dean R.",0.5,0.5,,False,0.3010299956639812,Very Low Ratings,"Horror, Thriller, Fiction, Suspense, Mystery, Mystery Thriller, Crime",5,1
24320349,https://www.goodreads.com/book/show/24320349,3.4,5.0,0.0,ok,0 (0%),0.0,0.0,2 (40%),2.0,40.0,3 (60%),3.0,60.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Phantoms,"Koontz, Dean R.",0.0,0.0,,False,0.6989700043360189,Very Low Ratings,Fiction,1,1
26217130,https://www.goodreads.com/book/show/26217130,4.25,8.0,2.0,ok,3 (37%),3.0,37.0,4 (50%),4.0,50.0,1 (12%),1.0,12.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Saint Odd,"Koontz, Dean R.",0.37,0.37,,False,0.9030899869919435,Very Low Ratings,"Fiction, FICTION, California",1,1
237180565,https://www.goodreads.com/book/show/237180565,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Seize the Night,"Koontz, Dean R.",0.0,0.0,,False,0.0,Very Low Ratings,"Horror, Fiction, Thriller, Mystery, Suspense, Science Fiction, Mystery Thriller",3,1
208848723,https://www.goodreads.com/book/show/208848723,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,The Voice of the Night,"Koontz, Dean R.",0.0,0.0,,False,0.0,Very Low Ratings,"Horror, Fiction, Thriller, Suspense, Mystery, Mystery Thriller, Coming Of Age",5,2
130728415,https://www.goodreads.com/book/show/130728415,3.93,28051.0,703.0,ok,"9,253 (32%)",9253.0,32.0,"9,770 (34%)",9770.0,34.0,"7,135 (25%)",7135.0,25.0,"1,531 (5%)",1531.0,5.0,362 (1%),362.0,1.0,Twilight Eyes,"Koontz, Dean R.",0.33,0.31,,False,4.44794834818543,Good,"Fiction, Children",1,1
204142337,https://www.goodreads.com/book/show/204142337,4.0,2.0,0.0,ok,1 (50%),1.0,50.0,0 (0%),0.0,0.0,1 (50%),1.0,50.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Watchers,"Koontz, Dean R.",0.5,0.5,,False,0.3010299956639812,Very Low Ratings,"Horror, Fiction, Thriller, Science Fiction, Mystery, Suspense, Fantasy",1,1
17776411,https://www.goodreads.com/book/show/17776411,3.93,34085.0,816.0,ok,"11,059 (32%)",11059.0,32.0,"12,232 (35%)",12232.0,35.0,"8,655 (25%)",8655.0,25.0,"1,684 (4%)",1684.0,4.0,455 (1%),455.0,1.0,Whispers,"Koontz, Dean R.",0.33,0.31,,False,4.532563298334475,Good,"Horror, Fiction, Thriller, Mystery, Suspense, Mystery Thriller, Supernatural",5,1
13126103,https://www.goodreads.com/book/show/13126103,3.43,7.0,0.0,ok,2 (28%),2.0,28.0,2 (28%),2.0,28.0,0 (0%),0.0,0.0,3 (42%),3.0,42.0,0 (0%),0.0,0.0,The Painted Bird,"Kosinski, Jerzy N.",0.28,0.28,,False,0.8450980400142568,Very Low Ratings,"Fiction, Historical Fiction, Classics, War, Horror, Literature, Holocaust",1,1
225691,https://www.goodreads.com/book/show/225691,3.72,2435.0,372.0,ok,646 (26%),646.0,26.0,849 (34%),849.0,34.0,631 (25%),631.0,25.0,228 (9%),228.0,9.0,81 (3%),81.0,3.0,The Bear Went Over the Mountain,"Kotzwinkle, William",0.29,0.23,,False,3.386498965550653,Good,"Fiction, Fantasy, Humor, Animals, Comedy, Novels, Literature",1,1
33613,https://www.goodreads.com/book/show/33613,3.89,5256.0,295.0,ok,"1,613 (30%)",1613.0,30.0,"1,933 (36%)",1933.0,36.0,"1,330 (25%)",1330.0,25.0,279 (5%),279.0,5.0,101 (1%),101.0,1.0,Born on the Fourth of July,"Kovic, Ron",0.31,0.29,,False,3.7206553565517244,Good,"Nonfiction, History, War, Biography, Memoir, Military Fiction, Autobiography",1,1
1291006,https://www.goodreads.com/book/show/1291006,4.0,10.0,,ok,4 (40%),4.0,40.0,3 (30%),3.0,30.0,2 (20%),2.0,20.0,1 (10%),1.0,10.0,0 (0%),0.0,0.0,The Influential Woman,"Kraft, Vickie",0.4,0.4,,False,1.0,Low Ratings,"Religion, Literary Criticism",1,1
245435766,https://www.goodreads.com/book/show/245435766,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Into the Wild,"Krakauer, Jon",0.0,0.0,,False,0.0,Very Low Ratings,"Travel, Adventure, Classics, Fiction, Nature, School, Biography Memoir",1,1
44281013,https://www.goodreads.com/book/show/44281013,3.37,1612.0,465.0,ok,274 (16%),274.0,16.0,496 (30%),496.0,30.0,498 (30%),498.0,30.0,244 (15%),244.0,15.0,100 (6%),100.0,6.0,Bent Heavens,"Kraus, Daniel",0.22,0.1,,False,3.2073650374690716,Good,Young Adult Fiction,1,1
50403178,https://www.goodreads.com/book/show/50403178,4.35,40.0,6.0,ok,20 (50%),20.0,50.0,14 (35%),14.0,35.0,6 (15%),6.0,15.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Leonardo da Vinci,"Krensky, Stephen",0.5,0.5,,False,1.6020599913279623,Low Ratings,"Biography, Art",1,1
38902523,https://www.goodreads.com/book/show/38902523,3.91,3099.0,137.0,ok,"1,078 (34%)",1078.0,34.0,989 (31%),989.0,31.0,761 (24%),761.0,24.0,213 (6%),213.0,6.0,58 (1%),58.0,1.0,The Pirate,"Krentz, Jayne Ann",0.35,0.33,,False,3.491221576239283,Good,"Romance, Contemporary, Contemporary Romance, Fiction, Audiobook, Suspense, Historical Romance",1,1
54336587,https://www.goodreads.com/book/show/54336587,4.07,383.0,131.0,ok,153 (39%),153.0,39.0,132 (34%),132.0,34.0,72 (18%),72.0,18.0,24 (6%),24.0,6.0,2 (<1%),,,Dangerous Play,"Kress, Emma",0.39,0.39,,False,2.583198773968623,Good,Young Adult Fiction,1,1
50433121,https://www.goodreads.com/book/show/50433121,3.93,2011.0,385.0,ok,605 (30%),605.0,30.0,816 (40%),816.0,40.0,466 (23%),466.0,23.0,89 (4%),89.0,4.0,35 (1%),35.0,1.0,Something Happened to Ali Greenleaf,"Krischer, Hayley",0.31,0.29,,False,3.303412070596742,Good,"Juvenile Fiction, Young Adult Fiction",1,1
13597755,https://www.goodreads.com/book/show/13597755,3.56,4362.0,816.0,ok,"1,044 (23%)",1044.0,23.0,"1,348 (30%)",1348.0,30.0,"1,222 (28%)",1222.0,28.0,485 (11%),485.0,11.0,263 (6%),263.0,6.0,Hexed,"Krys, Michelle",0.29,0.17,,False,3.6396856612426816,Good,"Young Adult, Fantasy, Paranormal, Witches, Romance, Magic, Supernatural",1,1
45857086,https://www.goodreads.com/book/show/45857086,4.28,171882.0,32827.0,ok,"86,380 (50%)",86380.0,50.0,"55,402 (32%)",55402.0,32.0,"23,198 (13%)",23198.0,13.0,"5,472 (3%)",5472.0,3.0,"1,430 (<1%)",,,The Burning God,"Kuang, R. F.",0.5,0.5,,False,5.235230398443972,Good,Fiction,1,1
41212753,https://www.goodreads.com/book/show/41212753,4.35,222384.0,35680.0,ok,"113,141 (50%)",113141.0,50.0,"79,596 (35%)",79596.0,35.0,"24,005 (10%)",24005.0,10.0,"4,533 (2%)",4533.0,2.0,"1,109 (<1%)",,,The Dragon Republic,"Kuang, R. F.",0.5,0.5,,False,5.347103537578742,Good,Fiction,1,1
35068705,https://www.goodreads.com/book/show/35068705,4.16,490110.0,76841.0,ok,"206,744 (42%)",206744.0,42.0,"185,841 (37%)",185841.0,37.0,"72,858 (14%)",72858.0,14.0,"19,130 (3%)",19130.0,3.0,"5,537 (1%)",5537.0,1.0,The Poppy War,"Kuang, R. F.",0.43,0.41,,False,5.690293563766482,Good,"Fantasy, Fiction, Historical Fiction, Adult, Historical, High Fantasy, Young Adult",1,1
27774725,https://www.goodreads.com/book/show/27774725,2.87,432.0,144.0,ok,36 (8%),36.0,8.0,64 (14%),64.0,14.0,174 (40%),174.0,40.0,122 (28%),122.0,28.0,36 (8%),36.0,8.0,The Smaller Evil,"Kuehn, Stephanie",0.16,0.0,,False,2.635483746814912,Good,Young Adult Fiction,1,1
32957193,https://www.goodreads.com/book/show/32957193,3.17,1760.0,371.0,ok,209 (11%),209.0,11.0,448 (25%),448.0,25.0,663 (37%),663.0,37.0,320 (18%),320.0,18.0,120 (6%),120.0,6.0,When I Am Through with You,"Kuehn, Stephanie",0.17,0.05,,False,3.24551266781415,Good,"Young Adult, Thriller, Mystery, Contemporary, Mystery Thriller, Fiction, Survival",2,2
50547432,https://www.goodreads.com/book/show/50547432,4.0,130.0,27.0,ok,48 (36%),48.0,36.0,43 (33%),43.0,33.0,30 (23%),30.0,23.0,9 (6%),9.0,6.0,0 (0%),0.0,0.0,Pieces of a Girl,"Kuehnert, Stephanie",0.36,0.36,,False,2.113943352306837,Good,"Young Adult, Audiobook, Coming Of Age",1,1
3466294,https://www.goodreads.com/book/show/3466294,3.86,1415.0,373.0,ok,400 (28%),400.0,28.0,537 (37%),537.0,37.0,383 (27%),383.0,27.0,73 (5%),73.0,5.0,22 (1%),22.0,1.0,"No Choirboy: Murder, Violence, and Teenagers on Death Row","Kuklin, Susan",0.29,0.27,,False,3.150756439860309,Good,Young Adult Nonfiction,3,3
135566539,https://www.goodreads.com/book/show/135566539,4.11,546858.0,33422.0,ok,"233,650 (42%)",233650.0,42.0,"185,248 (33%)",185248.0,33.0,"90,161 (16%)",90161.0,16.0,"27,515 (5%)",27515.0,5.0,"10,284 (1%)",10284.0,1.0,The Unbearable Lightness of Being,"Kundera, Milan",0.43,0.41,,False,5.737874569802369,Good,"Fiction, Philosophy, Literature, Novels, Romance, Czech Literature, Classics",1,1
36373648,https://www.goodreads.com/book/show/36373648,3.44,48199.0,5501.0,ok,"7,218 (14%)",7218.0,14.0,"16,627 (34%)",16627.0,34.0,"16,132 (33%)",16132.0,33.0,"6,379 (13%)",6379.0,13.0,"1,843 (3%)",1843.0,3.0,The Mars Room,"Kushner, Rachel",0.17,0.11,,False,4.68303802788642,Good,,1,1
26337237,https://www.goodreads.com/book/show/26337237,4.0,,,ok,0 (0%),0.0,0.0,1 (100%),1.0,100.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Living in a Violent Household,"La Bella, Laura",0.0,0.0,,False,,Good,Juvenile Nonfiction,1,1
21944888,https://www.goodreads.com/book/show/21944888,3.8,1447.0,201.0,ok,397 (27%),397.0,27.0,532 (36%),532.0,36.0,384 (26%),384.0,26.0,105 (7%),105.0,7.0,29 (2%),29.0,2.0,"Good Morning, Mr. Mandela","la Grange, Zelda",0.29,0.25,,False,3.1604685311190375,Good,Biography & Autobiography,1,1
58874675,https://www.goodreads.com/book/show/58874675,3.79,20596.0,4023.0,ok,"5,407 (26%)",5407.0,26.0,"7,943 (38%)",7943.0,38.0,"5,214 (25%)",5214.0,25.0,"1,621 (7%)",1621.0,7.0,411 (1%),411.0,1.0,The Honeys,"La Sala, Ryan",0.27,0.25,,False,4.313782883155197,Good,"Horror, Young Adult, LGBT, Mystery, Queer, Thriller, Audiobook",6,4
25489465,https://www.goodreads.com/book/show/25489465,4.3,531.0,70.0,ok,262 (49%),262.0,49.0,186 (35%),186.0,35.0,71 (13%),71.0,13.0,6 (1%),6.0,1.0,6 (1%),6.0,1.0,Who Was Maya Angelou?,"Labrecque, Ellen",0.5,0.48,,False,2.725094521081469,Good,"Biography, Nonfiction, Childrens, History, Middle Grade, Biography Memoir",1,1
37569347,https://www.goodreads.com/book/show/37569347,3.87,5828.0,912.0,ok,"1,570 (26%)",1570.0,26.0,"2,456 (42%)",2456.0,42.0,"1,400 (24%)",1400.0,24.0,306 (5%),306.0,5.0,96 (1%),96.0,1.0,Courting Darkness,"LaFevers, Robin",0.27,0.25,,False,3.7655195430979527,Good,"Juvenile Fiction, Young Adult Fiction",1,1
9943270,https://www.goodreads.com/book/show/9943270,4.13,44031.0,3841.0,ok,"17,820 (40%)",17820.0,40.0,"17,041 (38%)",17041.0,38.0,"7,077 (16%)",7077.0,16.0,"1,454 (3%)",1454.0,3.0,639 (1%),639.0,1.0,Dark Triumph,"LaFevers, Robin",0.41,0.39,,False,4.6437585489514674,Good,Juvenile Fiction,5,3
9565548,https://www.goodreads.com/book/show/9565548,3.89,107940.0,9536.0,ok,"35,493 (32%)",35493.0,32.0,"39,106 (36%)",39106.0,36.0,"23,065 (21%)",23065.0,21.0,"6,797 (6%)",6797.0,6.0,"3,479 (3%)",3479.0,3.0,Grave Mercy,"LaFevers, Robin",0.35,0.29,,False,5.033182413729195,Good,"Fantasy, Young Adult, Historical Fiction, Romance, Historical, Fiction, Young Adult Fantasy",5,2
20522640,https://www.goodreads.com/book/show/20522640,4.09,26126.0,2766.0,ok,"9,891 (37%)",9891.0,37.0,"10,173 (38%)",10173.0,38.0,"4,857 (18%)",4857.0,18.0,959 (3%),959.0,3.0,246 (<1%),,,Mortal Heart,"LaFevers, Robin",0.37,0.37,,False,4.417072922513188,Good,"Fantasy, Young Adult, Historical Fiction, Romance, Historical, Fiction, Young Adult Fantasy",1,1
212570541,https://www.goodreads.com/book/show/212570541,4.0,,0.0,ok,0 (0%),0.0,0.0,1 (100%),1.0,100.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,The Namesake,"Lahiri, Jhumpa",0.0,0.0,,False,,Good,"Fiction, India, Contemporary, Literary Fiction, Novels, Literature, Indian Literature",2,1
11451112,https://www.goodreads.com/book/show/11451112,3.73,3994.0,644.0,ok,"1,164 (29%)",1164.0,29.0,"1,286 (32%)",1286.0,32.0,"1,018 (25%)",1018.0,25.0,357 (8%),357.0,8.0,169 (4%),169.0,4.0,In Darkness,"Lake, Nick",0.33,0.25,,False,3.6014080605346837,Good,Juvenile Fiction,2,2
56980509,https://www.goodreads.com/book/show/56980509,3.6,221.0,49.0,ok,35 (15%),35.0,15.0,82 (37%),82.0,37.0,86 (38%),86.0,38.0,17 (7%),17.0,7.0,1 (<1%),,,Lily and the Night Creatures,"Lake, Nick",0.15,0.15,,False,2.3443922736851106,Good,Juvenile Fiction,1,1
26030238,https://www.goodreads.com/book/show/26030238,3.85,2892.0,473.0,ok,925 (31%),925.0,31.0,999 (34%),999.0,34.0,662 (22%),662.0,22.0,230 (7%),230.0,7.0,76 (2%),76.0,2.0,Whisper to Me,"Lake, Nick",0.33,0.29,,False,3.461198288622493,Good,"Juvenile Fiction, Photography, Artistic",1,1
227711,https://www.goodreads.com/book/show/227711,4.21,327373.0,11419.0,ok,"153,786 (46%)",153786.0,46.0,"109,478 (33%)",109478.0,33.0,"47,569 (14%)",47569.0,14.0,"11,538 (3%)",11538.0,3.0,"5,002 (1%)",5002.0,1.0,I Know This Much Is True,"Lamb, Wally",0.47,0.45,,False,5.515042858232473,Good,"Fiction, Contemporary, Novels, Literary Fiction, Adult Fiction, Mental Illness, Adult",2,1
235027926,https://www.goodreads.com/book/show/235027926,3.92,364086.0,12316.0,ok,"129,980 (35%)",129980.0,35.0,"122,668 (33%)",122668.0,33.0,"74,991 (20%)",74991.0,20.0,"24,323 (6%)",24323.0,6.0,"12,124 (3%)",12124.0,3.0,She's Come Undone,"Lamb, Wally",0.38,0.32,,False,5.561203979566619,Good,"Fiction, Contemporary, Chick Lit, Coming Of Age, Adult Fiction, Novels, Adult",3,2
754333,https://www.goodreads.com/book/show/754333,3.45,788.0,147.0,ok,163 (20%),163.0,20.0,240 (30%),240.0,30.0,223 (28%),223.0,28.0,112 (14%),112.0,14.0,50 (6%),50.0,6.0,Red Spikes,"Lanagan, Margo",0.26,0.14,,False,2.8965262174895554,Good,Young Adult Fiction,1,1
16180571,https://www.goodreads.com/book/show/16180571,4.45,399.0,47.0,ok,268 (67%),268.0,67.0,69 (17%),69.0,17.0,43 (10%),43.0,10.0,11 (2%),11.0,2.0,8 (2%),8.0,2.0,Survivor,"Langan, Paul",0.69,0.65,,False,2.6009728956867484,Good,Fiction,1,1
25377078,https://www.goodreads.com/book/show/25377078,4.41,969.0,203.0,ok,541 (55%),541.0,55.0,314 (32%),314.0,32.0,94 (9%),94.0,9.0,10 (1%),10.0,1.0,10 (1%),10.0,1.0,For the Right to Learn: Malala Yousafzai's Story,"Langston-George, Rebecca",0.56,0.54,,False,2.986323777050765,Good,"Juvenile Nonfiction, Education",1,1
46123742,https://www.goodreads.com/book/show/46123742,4.03,3093.0,515.0,ok,"1,014 (32%)",1014.0,32.0,"1,316 (42%)",1316.0,42.0,648 (20%),648.0,20.0,87 (2%),87.0,2.0,28 (<1%),,,Strangeworlds Travel Agency,"Lapinski, L.D.",0.32,0.32,,False,3.490379920003179,Good,"Middle Grade, Fantasy, Adventure, Fiction, Childrens, Magic, Magical Realism",1,1
6380296,https://www.goodreads.com/book/show/6380296,3.28,8897.0,1679.0,ok,"1,574 (17%)",1574.0,17.0,"2,489 (27%)",2489.0,27.0,"2,540 (28%)",2540.0,28.0,"1,449 (16%)",1449.0,16.0,845 (9%),845.0,9.0,Liar,"Larbalestier, Justine",0.26,0.08,,False,3.949243590568265,Good,,2,1
